landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,gesture_label
0.7391842007637024,0.7962594628334045,5.02206205510447e-07,0.6783828735351562,0.7757601737976074,-0.0319707468152046,0.6183542609214783,0.7150827050209045,-0.0471594370901584,0.5688148140907288,0.6600659489631653,-0.0591787956655025,0.5289872288703918,0.6138020753860474,-0.0705534666776657,0.6311188340187073,0.5372568964958191,-0.0261810012161731,0.5948253870010376,0.4287231266498565,-0.0448122583329677,0.5743288993835449,0.3603119254112243,-0.0602136813104152,0.5615599155426025,0.298144519329071,-0.072310097515583,0.6685676574707031,0.4983934164047241,-0.0264164786785841,0.6481305956840515,0.3680309653282165,-0.0429682657122612,0.6382244229316711,0.2807596623897552,-0.0590379983186721,0.6319252848625183,0.2052114605903625,-0.0714833438396453,0.7078086137771606,0.4921544790267944,-0.0311454068869352,0.7063370943069458,0.3646865487098694,-0.0557023584842681,0.7081634402275085,0.2772419452667236,-0.0770280212163925,0.7082818746566772,0.2001258432865142,-0.0917395800352096,0.7477176189422607,0.5118671655654907,-0.0379961617290973,0.774922788143158,0.4189246296882629,-0.0661518275737762,0.7962982654571533,0.3598697185516357,-0.0827535539865493,0.8130930662155151,0.3059285283088684,-0.093098759651184,palm
0.7385453581809998,0.7939242124557495,4.967692461832485e-07,0.6776453256607056,0.7744799256324768,-0.0310081783682107,0.6178074479103088,0.7140236496925354,-0.045838925987482,0.5688581466674805,0.6590129137039185,-0.0577308349311351,0.5291706919670105,0.6128714084625244,-0.0690395310521125,0.6305333375930786,0.5368907451629639,-0.02537053078413,0.5946360230445862,0.4294516444206238,-0.0439357049763202,0.5743953585624695,0.3613216876983642,-0.0592728517949581,0.561753511428833,0.2990143895149231,-0.0713999643921852,0.6679280400276184,0.4978619813919067,-0.0262154676020145,0.647668719291687,0.3679755926132202,-0.042754903435707,0.6376890540122986,0.2807533740997314,-0.0587507337331771,0.631320059299469,0.2045905590057373,-0.0711882039904594,0.7070413827896118,0.491510272026062,-0.0314920209348201,0.7052774429321289,0.3645574450492859,-0.0560069940984249,0.7072203159332275,0.277861475944519,-0.0770208016037941,0.7074730396270752,0.2010233700275421,-0.0915819481015205,0.7468264102935791,0.5112595558166504,-0.038848403841257,0.7739319801330566,0.4198780357837677,-0.06703432649374,0.7952508926391602,0.3610065579414367,-0.0835329219698906,0.8120226263999939,0.3064913153648376,-0.0938390791416168,palm
0.7384196519851685,0.7935405969619751,5.013498025618901e-07,0.6770999431610107,0.7744139432907104,-0.0321075692772865,0.6177313327789307,0.7143481969833374,-0.0473621934652328,0.5686817169189453,0.6590099930763245,-0.0594864077866077,0.5290185809135437,0.6119518876075745,-0.0709224566817283,0.6305238604545593,0.5361864566802979,-0.0256146397441625,0.5946090817451477,0.4289085566997528,-0.0443574860692024,0.5744078159332275,0.3607872128486633,-0.059900164604187,0.5618281960487366,0.2988162636756897,-0.0721184387803077,0.6678922176361084,0.4968439042568207,-0.0258735381066799,0.6480079889297485,0.3671639561653137,-0.0424316152930259,0.6380236744880676,0.2802975475788116,-0.0584269054234027,0.6316192150115967,0.2051165401935577,-0.0708125829696655,0.7069075703620911,0.4905060529708862,-0.0307390429079532,0.7054245471954346,0.3635507822036743,-0.0552329123020172,0.7074097394943237,0.2773573994636535,-0.0762691646814346,0.7077131271362305,0.2012275457382202,-0.090786725282669,0.7465513944625854,0.510586142539978,-0.0378048866987228,0.7739827036857605,0.4197059869766235,-0.0660122632980346,0.7951264381408691,0.3610864579677582,-0.0826646611094474,0.8117280006408691,0.3067890405654907,-0.093025304377079,palm
0.7379166483879089,0.7939826846122742,4.967467361893796e-07,0.6765589714050293,0.774381160736084,-0.0311369206756353,0.6169121861457825,0.7130691409111023,-0.0458745807409286,0.5680162310600281,0.6576175689697266,-0.0576656609773635,0.528197169303894,0.6117031574249268,-0.0688958168029785,0.6300408244132996,0.5359746217727661,-0.0250019952654838,0.5946798324584961,0.4286789298057556,-0.0434570014476776,0.5745295286178589,0.3606165647506714,-0.0588950738310813,0.5617652535438538,0.2983662486076355,-0.071139819920063,0.6674230098724365,0.4969594776630401,-0.0257437173277139,0.6474250555038452,0.3666761219501495,-0.0421627536416053,0.6374559998512268,0.2796475291252136,-0.0582699216902256,0.6310754418373108,0.2036487460136413,-0.0708074122667312,0.7065231800079346,0.4907458126544952,-0.0309319384396076,0.7050865292549133,0.363736629486084,-0.0552646480500698,0.7071905136108398,0.2773512899875641,-0.0763104856014251,0.7075867652893066,0.2009227871894836,-0.0909089818596839,0.7461879253387451,0.5106840133666992,-0.0382269322872161,0.7731939554214478,0.4192760586738586,-0.0662109106779098,0.7944707274436951,0.3605454862117767,-0.0826414600014686,0.8113135099411011,0.3061716556549072,-0.0929111540317535,palm
0.7379346489906311,0.7930541634559631,4.923248297927785e-07,0.6767460107803345,0.7735968828201294,-0.030776435509324,0.6169166564941406,0.712274432182312,-0.0452970378100872,0.5681418180465698,0.6569396257400513,-0.0569419674575328,0.5286321640014648,0.610858142375946,-0.0680352672934532,0.6302512288093567,0.5350104570388794,-0.0244981776922941,0.5947725772857666,0.4277648329734802,-0.0427586920559406,0.5746314525604248,0.3597758412361145,-0.0580920353531837,0.5618658065795898,0.2976613640785217,-0.0702902972698211,0.6675781011581421,0.4960674047470093,-0.0253650974482297,0.6476905941963196,0.3659675717353821,-0.0415924042463302,0.6377614736557007,0.2789994478225708,-0.057609174400568,0.6313128471374512,0.2032184898853302,-0.0701232925057411,0.70653235912323,0.4897198975086212,-0.030682124197483,0.7051095366477966,0.3631466627120971,-0.0547484830021858,0.7071781754493713,0.2770479321479797,-0.0757222473621368,0.7074673175811768,0.2009318172931671,-0.0903406515717506,0.7460712790489197,0.5093763470649719,-0.0381101295351982,0.7729387879371643,0.4182221293449402,-0.0658499076962471,0.794155478477478,0.3597967624664306,-0.0822540298104286,0.810916006565094,0.3056985735893249,-0.0925784409046173,palm
0.7377800345420837,0.7923566699028015,4.845982175538666e-07,0.6763179302215576,0.7733255624771118,-0.0305716935545206,0.6165168285369873,0.7129577398300171,-0.0450109764933586,0.5676187872886658,0.6588852405548096,-0.0566386021673679,0.5282077789306641,0.6127710342407227,-0.0676364600658416,0.6298619508743286,0.5354868173599243,-0.0239585880190134,0.5935311913490295,0.4294767677783966,-0.0419464707374572,0.5730719566345215,0.3621879518032074,-0.056989349424839,0.5601131916046143,0.3008591532707214,-0.0689601227641105,0.667039155960083,0.4963662624359131,-0.0248552337288856,0.6463741064071655,0.3675620555877685,-0.0409182608127594,0.6357942819595337,0.2811973690986633,-0.0566944479942321,0.6287661790847778,0.2063675224781036,-0.0689999088644981,0.7059446573257446,0.489762544631958,-0.0302377790212631,0.7037227153778076,0.3643594086170196,-0.0541518405079841,0.7052557468414307,0.2790660262107849,-0.0749597251415252,0.7050671577453613,0.203801155090332,-0.0894282907247543,0.7454599142074585,0.5090528130531311,-0.0377316065132617,0.7719079852104187,0.4181510806083679,-0.0653157383203506,0.7927545309066772,0.3596711754798889,-0.0817209407687187,0.8091722726821899,0.3055097460746765,-0.0920467898249626,palm
0.7374758124351501,0.7912259101867676,4.923850269733521e-07,0.6763467192649841,0.7729599475860596,-0.0320324972271919,0.6166391968727112,0.713732898235321,-0.0470784530043602,0.5676626563072205,0.6599602699279785,-0.0590250790119171,0.5282928943634033,0.612883448600769,-0.070182129740715,0.6293747425079346,0.5350846648216248,-0.0248610712587833,0.5933850407600403,0.4293041825294494,-0.0429943539202213,0.5729928016662598,0.3624764084815979,-0.0581583082675933,0.5600874423980713,0.3014132976531982,-0.0702220872044563,0.6665545105934143,0.4959026873111725,-0.0250271521508693,0.6460325121879578,0.3683377206325531,-0.0412371270358562,0.6353916525840759,0.282507449388504,-0.0571033246815204,0.6283280253410339,0.207904577255249,-0.0694978386163711,0.705430805683136,0.48940309882164,-0.0298391692340374,0.7033727169036865,0.3652558922767639,-0.0541117787361145,0.7048118114471436,0.2800920009613037,-0.0751512870192527,0.7045106887817383,0.2044000029563903,-0.089759312570095,0.7450959086418152,0.5086863040924072,-0.0368730016052722,0.772035539150238,0.4181711673736572,-0.0649008229374885,0.7930480241775513,0.3599074482917785,-0.0816280022263526,0.8094223737716675,0.3055143058300018,-0.0921677723526954,palm
0.7373899221420288,0.7900123000144958,4.855612587562064e-07,0.6761906743049622,0.7721879482269287,-0.0312272571027278,0.616494357585907,0.7133463621139526,-0.0458965003490448,0.567806601524353,0.6595497131347656,-0.0575672574341297,0.5287496447563171,0.6133936047554016,-0.0685334950685501,0.6297350525856018,0.534505307674408,-0.0247137285768985,0.5934429168701172,0.4289509654045105,-0.0426077581942081,0.5730745196342468,0.362244188785553,-0.0575261861085891,0.5601736903190613,0.3015614748001098,-0.0693937838077545,0.66701740026474,0.495546817779541,-0.0252203196287155,0.6464303135871887,0.3678679764270782,-0.0412066988646984,0.6357775330543518,0.2822722792625427,-0.0568678118288517,0.628675639629364,0.2080506682395935,-0.0690801814198494,0.7059193253517151,0.4891776740550995,-0.0302449483424425,0.7036263346672058,0.3647452294826507,-0.0543465688824653,0.7050306797027588,0.2796516418457031,-0.0752967149019241,0.7047469019889832,0.2040317058563232,-0.0898282155394554,0.7455359697341919,0.5086886882781982,-0.037399023771286,0.772437572479248,0.4182457029819488,-0.0653553679585456,0.7933444380760193,0.3600221872329712,-0.0820195227861404,0.809581995010376,0.3056787252426147,-0.0924833193421363,palm
0.7404366731643677,0.7892860174179077,4.861884121964977e-07,0.6791048645973206,0.7703274488449097,-0.0298725869506597,0.619163990020752,0.711265504360199,-0.0438729785382747,0.5704165101051331,0.6574821472167969,-0.055203516036272,0.5313527584075928,0.6125795841217041,-0.0659839063882827,0.6324039697647095,0.5327100157737732,-0.0231917798519134,0.5962336659431458,0.4272615015506744,-0.0406599156558513,0.5759292244911194,0.3602446317672729,-0.0554121732711792,0.5627825856208801,0.2993107438087463,-0.0672539845108985,0.6697149276733398,0.4941233992576599,-0.0244235452264547,0.6495088934898376,0.3654874563217163,-0.0402027480304241,0.6388984322547913,0.2792201042175293,-0.0559404976665973,0.6314747333526611,0.2046431303024292,-0.068218246102333,0.7085744738578796,0.4879845380783081,-0.0300891548395156,0.7066186666488647,0.3643016517162323,-0.0539222657680511,0.7078214883804321,0.2790068387985229,-0.0750526040792465,0.7071759104728699,0.2034103274345398,-0.0897526741027832,0.7478723526000977,0.5076022744178772,-0.0377976670861244,0.7749989628791809,0.4174054563045501,-0.0654549375176429,0.7962225675582886,0.3588398098945617,-0.0821373090147972,0.812860906124115,0.3041737079620361,-0.0926966816186904,palm
0.7432304620742798,0.7856271266937256,4.774217927661084e-07,0.6816750764846802,0.7677561044692993,-0.0287084374576807,0.6214608550071716,0.7075161933898926,-0.0419364981353282,0.5727850198745728,0.6541298627853394,-0.0526332892477512,0.533795952796936,0.609604001045227,-0.0628000199794769,0.6346348524093628,0.5298557281494141,-0.0220725480467081,0.5978860259056091,0.4241304099559784,-0.0390382520854473,0.5771579742431641,0.3573275804519653,-0.053377915173769,0.5637297630310059,0.297147125005722,-0.0648375079035759,0.6718760132789612,0.4911364912986755,-0.0236676726490259,0.6509799361228943,0.3627276122570038,-0.0386590622365474,0.6398897767066956,0.2769015431404114,-0.0539051443338394,0.6322875022888184,0.2032658159732818,-0.0658215507864952,0.7108680009841919,0.4847175478935241,-0.0295723229646682,0.7081484794616699,0.3591722548007965,-0.0528992488980293,0.7086759805679321,0.2738654315471649,-0.0737801939249038,0.7074146866798401,0.1986046135425567,-0.0883462056517601,0.7505834102630615,0.5040916204452515,-0.0373760387301445,0.7777050733566284,0.4133591055870056,-0.0648886263370513,0.798780620098114,0.3553333282470703,-0.0812475085258483,0.8151678442955017,0.3018294870853424,-0.0914948508143425,palm
